vector,occurrence_id,source_type,location_type,polygon_admin,latitude,longitude,year,country,country_id,gaul_ad0,status
Aedes albopictus,35227,unpublished,point,-999,22.39,120.72,2007,Taiwan,TWN,886,
Aedes albopictus,35226,unpublished,point,-999,22.35,120.66,2007,Taiwan,TWN,886,
Aedes albopictus,35139,unpublished,point,-999,23.09,120.47,2007,Taiwan,TWN,886,
Aedes albopictus,35224,unpublished,point,-999,22.74,120.3,2007,Taiwan,TWN,886,
Aedes albopictus,35223,unpublished,point,-999,22.74,120.31,2007,Taiwan,TWN,886,
Aedes albopictus,35230,unpublished,point,-999,22.97,120.22,2007,Taiwan,TWN,886,
Aedes albopictus,35240,unpublished,point,-999,22.62,120.35,2007,Taiwan,TWN,886,
Aedes albopictus,35241,unpublished,point,-999,22.63,120.35,2007,Taiwan,TWN,886,
Aedes albopictus,35242,unpublished,point,-999,22.63,120.31,2007,Taiwan,TWN,886,
Aedes albopictus,35259,unpublished,point,-999,22.89,120.37,2007,Taiwan,TWN,886,
Aedes albopictus,35258,unpublished,point,-999,22.85,120.37,2007,Taiwan,TWN,886,
Aedes albopictus,35257,unpublished,point,-999,22.6,120.36,2007,Taiwan,TWN,886,
Aedes albopictus,35256,unpublished,point,-999,22.59,120.35,2007,Taiwan,TWN,886,
Aedes albopictus,35255,unpublished,point,-999,22.76,120.26,2007,Taiwan,TWN,886,
Aedes albopictus,35254,unpublished,point,-999,22.74,120.37,2007,Taiwan,TWN,886,
Aedes albopictus,35253,unpublished,point,-999,22.75,120.35,2007,Taiwan,TWN,886,
Aedes albopictus,35252,unpublished,point,-999,22.83,120.24,2007,Taiwan,TWN,886,
Aedes albopictus,35251,unpublished,point,-999,22.81,120.21,2007,Taiwan,TWN,886,
Aedes albopictus,35250,unpublished,point,-999,22.82,120.22,2007,Taiwan,TWN,886,
Aedes albopictus,35249,unpublished,point,-999,22.64,120.37,2007,Taiwan,TWN,886,
Aedes albopictus,35248,unpublished,point,-999,22.54,120.41,2007,Taiwan,TWN,886,
Aedes albopictus,35247,unpublished,point,-999,22.55,120.42,2007,Taiwan,TWN,886,
Aedes albopictus,35246,unpublished,point,-999,22.57,120.43,2007,Taiwan,TWN,886,
Aedes albopictus,35245,unpublished,point,-999,22.62,120.42,2007,Taiwan,TWN,886,
Aedes albopictus,35244,unpublished,point,-999,22.6,120.41,2007,Taiwan,TWN,886,
Aedes albopictus,35243,unpublished,point,-999,22.6,120.43,2007,Taiwan,TWN,886,
Aedes albopictus,35261,unpublished,point,-999,22.88,120.32,2007,Taiwan,TWN,886,
Aedes albopictus,34988,unpublished,point,-999,23.05,120.45,2007,Taiwan,TWN,886,
Aedes albopictus,35012,unpublished,point,-999,23.12,120.35,2007,Taiwan,TWN,886,
Aedes albopictus,35141,unpublished,point,-999,23.07,120.22,2007,Taiwan,TWN,886,
Aedes aegypti,13077,unpublished,point,-999,22.63,120.35,2007,Taiwan,TWN,886,
Aedes aegypti,12976,unpublished,point,-999,23.0,120.24,2007,Taiwan,TWN,886,
Aedes aegypti,12977,unpublished,point,-999,22.99,120.22,2007,Taiwan,TWN,886,
Aedes aegypti,12978,unpublished,point,-999,22.99,120.23,2007,Taiwan,TWN,886,
Aedes aegypti,12979,unpublished,point,-999,23.01,120.17,2007,Taiwan,TWN,886,
Aedes aegypti,12980,unpublished,point,-999,23.01,120.22,2007,Taiwan,TWN,886,
Aedes aegypti,12981,unpublished,point,-999,22.99,120.2,2007,Taiwan,TWN,886,
Aedes aegypti,12982,unpublished,point,-999,22.95,120.22,2007,Taiwan,TWN,886,
Aedes aegypti,12983,unpublished,point,-999,22.99,120.17,2007,Taiwan,TWN,886,
Aedes aegypti,12984,unpublished,point,-999,22.97,120.31,2007,Taiwan,TWN,886,
Aedes aegypti,12985,unpublished,point,-999,22.99,120.2,2007,Taiwan,TWN,886,
Aedes aegypti,12986,unpublished,point,-999,22.98,120.2,2007,Taiwan,TWN,886,
Aedes aegypti,12987,unpublished,point,-999,23.02,120.19,2007,Taiwan,TWN,886,
Aedes aegypti,12988,unpublished,point,-999,22.97,120.29,2007,Taiwan,TWN,886,
Aedes aegypti,12989,unpublished,point,-999,22.98,120.19,2007,Taiwan,TWN,886,
Aedes aegypti,12990,unpublished,point,-999,23.02,120.21,2007,Taiwan,TWN,886,
Aedes aegypti,12991,unpublished,point,-999,23.0,120.22,2007,Taiwan,TWN,886,
Aedes aegypti,13005,unpublished,point,-999,23.0,120.24,2007,Taiwan,TWN,886,
Aedes aegypti,13004,unpublished,point,-999,23.0,120.16,2007,Taiwan,TWN,886,
Aedes aegypti,13003,unpublished,point,-999,23.03,120.22,2007,Taiwan,TWN,886,
Aedes aegypti,13002,unpublished,point,-999,23.0,120.2,2007,Taiwan,TWN,886,
Aedes aegypti,13001,unpublished,point,-999,22.98,120.21,2007,Taiwan,TWN,886,
Aedes aegypti,13000,unpublished,point,-999,22.99,120.23,2007,Taiwan,TWN,886,
Aedes aegypti,13078,unpublished,point,-999,22.64,120.31,2007,Taiwan,TWN,886,
Aedes aegypti,12999,unpublished,point,-999,23.02,120.18,2007,Taiwan,TWN,886,
Aedes aegypti,12997,unpublished,point,-999,23.02,120.22,2007,Taiwan,TWN,886,
Aedes aegypti,12996,unpublished,point,-999,23.03,120.3,2007,Taiwan,TWN,886,
Aedes aegypti,12995,unpublished,point,-999,22.68,120.48,2007,Taiwan,TWN,886,
Aedes aegypti,12994,unpublished,point,-999,23.13,120.46,2007,Taiwan,TWN,886,
Aedes aegypti,12993,unpublished,point,-999,22.67,120.3,2007,Taiwan,TWN,886,
Aedes aegypti,12992,unpublished,point,-999,22.96,120.33,2007,Taiwan,TWN,886,
Aedes aegypti,12998,unpublished,point,-999,22.98,120.19,2007,Taiwan,TWN,886,
Aedes aegypti,13079,unpublished,point,-999,22.69,120.36,2007,Taiwan,TWN,886,
Aedes aegypti,12975,unpublished,point,-999,22.99,120.22,2007,Taiwan,TWN,886,
Aedes aegypti,12974,unpublished,point,-999,23.01,120.27,2007,Taiwan,TWN,886,
Aedes aegypti,12955,unpublished,point,-999,23.03,120.32,2007,Taiwan,TWN,886,
Aedes aegypti,12954,unpublished,point,-999,23.04,120.3,2007,Taiwan,TWN,886,
Aedes aegypti,12953,unpublished,point,-999,22.46,120.45,2007,Taiwan,TWN,886,
Aedes aegypti,12952,unpublished,point,-999,22.46,120.44,2007,Taiwan,TWN,886,
Aedes aegypti,12951,unpublished,point,-999,22.46,120.45,2007,Taiwan,TWN,886,
Aedes aegypti,12950,unpublished,point,-999,22.47,120.45,2007,Taiwan,TWN,886,
Aedes aegypti,12956,unpublished,point,-999,22.92,120.18,2007,Taiwan,TWN,886,
Aedes aegypti,12949,unpublished,point,-999,23.04,120.31,2007,Taiwan,TWN,886,
Aedes aegypti,13080,unpublished,point,-999,22.66,120.33,2007,Taiwan,TWN,886,
Aedes aegypti,13081,unpublished,point,-999,22.67,120.33,2007,Taiwan,TWN,886,
Aedes aegypti,13082,unpublished,point,-999,22.64,120.3,2007,Taiwan,TWN,886,
Aedes aegypti,13083,unpublished,point,-999,22.66,120.31,2007,Taiwan,TWN,886,
Aedes aegypti,13084,unpublished,point,-999,22.65,120.34,2007,Taiwan,TWN,886,
Aedes aegypti,13085,unpublished,point,-999,22.7,120.34,2007,Taiwan,TWN,886,
Aedes aegypti,12947,unpublished,point,-999,22.47,120.45,2007,Taiwan,TWN,886,
Aedes aegypti,13006,unpublished,point,-999,23.01,120.21,2007,Taiwan,TWN,886,
Aedes aegypti,12957,unpublished,point,-999,23.05,120.34,2007,Taiwan,TWN,886,
Aedes aegypti,12959,unpublished,point,-999,22.98,120.19,2007,Taiwan,TWN,886,
Aedes aegypti,12973,unpublished,point,-999,23.01,120.22,2007,Taiwan,TWN,886,
Aedes aegypti,12972,unpublished,point,-999,22.98,120.2,2007,Taiwan,TWN,886,
Aedes aegypti,12971,unpublished,point,-999,23.02,120.24,2007,Taiwan,TWN,886,
Aedes aegypti,12970,unpublished,point,-999,22.98,120.2,2007,Taiwan,TWN,886,
Aedes aegypti,12969,unpublished,point,-999,23.01,120.21,2007,Taiwan,TWN,886,
Aedes aegypti,12968,unpublished,point,-999,23.03,120.26,2007,Taiwan,TWN,886,
Aedes aegypti,12958,unpublished,point,-999,23.09,120.54,2007,Taiwan,TWN,886,
Aedes aegypti,12967,unpublished,point,-999,23.04,120.19,2007,Taiwan,TWN,886,
Aedes aegypti,12965,unpublished,point,-999,23.03,120.21,2007,Taiwan,TWN,886,
Aedes aegypti,12964,unpublished,point,-999,23.07,120.26,2007,Taiwan,TWN,886,
Aedes aegypti,12963,unpublished,point,-999,22.97,120.24,2007,Taiwan,TWN,886,
Aedes aegypti,12962,unpublished,point,-999,23.01,120.2,2007,Taiwan,TWN,886,
Aedes aegypti,12961,unpublished,point,-999,23.05,120.22,2007,Taiwan,TWN,886,
Aedes aegypti,12960,unpublished,point,-999,22.97,120.2,2007,Taiwan,TWN,886,
Aedes aegypti,12966,unpublished,point,-999,23.03,120.23,2007,Taiwan,TWN,886,
Aedes aegypti,13086,unpublished,point,-999,22.65,120.33,2007,Taiwan,TWN,886,
Aedes aegypti,13007,unpublished,point,-999,22.99,120.23,2007,Taiwan,TWN,886,
Aedes aegypti,13009,unpublished,point,-999,22.97,120.23,2007,Taiwan,TWN,886,
Aedes aegypti,13046,unpublished,point,-999,22.6,120.33,2007,Taiwan,TWN,886,
Aedes aegypti,13047,unpublished,point,-999,22.6,120.34,2007,Taiwan,TWN,886,
Aedes aegypti,13048,unpublished,point,-999,22.62,120.35,2007,Taiwan,TWN,886,
Aedes aegypti,13049,unpublished,point,-999,22.62,120.38,2007,Taiwan,TWN,886,
Aedes aegypti,13050,unpublished,point,-999,22.6,120.33,2007,Taiwan,TWN,886,
Aedes aegypti,13051,unpublished,point,-999,22.61,120.34,2007,Taiwan,TWN,886,
Aedes aegypti,13052,unpublished,point,-999,22.63,120.37,2007,Taiwan,TWN,886,
Aedes aegypti,13053,unpublished,point,-999,22.64,120.36,2007,Taiwan,TWN,886,
Aedes aegypti,13054,unpublished,point,-999,22.59,120.33,2007,Taiwan,TWN,886,
Aedes aegypti,13055,unpublished,point,-999,22.6,120.33,2007,Taiwan,TWN,886,
Aedes aegypti,13056,unpublished,point,-999,22.89,120.25,2007,Taiwan,TWN,886,
Aedes aegypti,13057,unpublished,point,-999,22.64,120.37,2007,Taiwan,TWN,886,
Aedes aegypti,13058,unpublished,point,-999,22.61,120.35,2007,Taiwan,TWN,886,
Aedes aegypti,13059,unpublished,point,-999,22.71,120.28,2007,Taiwan,TWN,886,
Aedes aegypti,13060,unpublished,point,-999,22.64,120.37,2007,Taiwan,TWN,886,
Aedes aegypti,13061,unpublished,point,-999,22.6,120.35,2007,Taiwan,TWN,886,
Aedes aegypti,13062,unpublished,point,-999,22.59,120.33,2007,Taiwan,TWN,886,
Aedes aegypti,13076,unpublished,point,-999,22.58,120.33,2007,Taiwan,TWN,886,
Aedes aegypti,13075,unpublished,point,-999,22.73,120.3,2007,Taiwan,TWN,886,
Aedes aegypti,13074,unpublished,point,-999,22.61,120.35,2007,Taiwan,TWN,886,
Aedes aegypti,13073,unpublished,point,-999,22.59,120.33,2007,Taiwan,TWN,886,
Aedes aegypti,13072,unpublished,point,-999,22.59,120.33,2007,Taiwan,TWN,886,
Aedes aegypti,13071,unpublished,point,-999,22.64,120.35,2007,Taiwan,TWN,886,
Aedes aegypti,13045,unpublished,point,-999,22.62,120.36,2007,Taiwan,TWN,886,
Aedes aegypti,13070,unpublished,point,-999,22.64,120.35,2007,Taiwan,TWN,886,
Aedes aegypti,13068,unpublished,point,-999,22.62,120.33,2007,Taiwan,TWN,886,
Aedes aegypti,13067,unpublished,point,-999,22.87,120.26,2007,Taiwan,TWN,886,
Aedes aegypti,13066,unpublished,point,-999,22.63,120.37,2007,Taiwan,TWN,886,
Aedes aegypti,13065,unpublished,point,-999,22.6,120.33,2007,Taiwan,TWN,886,
Aedes aegypti,13064,unpublished,point,-999,22.88,120.33,2007,Taiwan,TWN,886,
Aedes aegypti,13063,unpublished,point,-999,22.59,120.34,2007,Taiwan,TWN,886,
Aedes aegypti,13069,unpublished,point,-999,22.59,120.33,2007,Taiwan,TWN,886,
Aedes aegypti,13044,unpublished,point,-999,22.63,120.38,2007,Taiwan,TWN,886,
Aedes aegypti,13043,unpublished,point,-999,22.63,120.37,2007,Taiwan,TWN,886,
Aedes aegypti,13042,unpublished,point,-999,22.6,120.33,2007,Taiwan,TWN,886,
Aedes aegypti,13023,unpublished,point,-999,23.0,120.21,2007,Taiwan,TWN,886,
Aedes aegypti,13022,unpublished,point,-999,22.97,120.22,2007,Taiwan,TWN,886,
Aedes aegypti,13021,unpublished,point,-999,22.41,120.65,2007,Taiwan,TWN,886,
Aedes aegypti,13020,unpublished,point,-999,22.62,120.35,2007,Taiwan,TWN,886,
Aedes aegypti,13019,unpublished,point,-999,22.57,120.36,2007,Taiwan,TWN,886,
Aedes aegypti,13018,unpublished,point,-999,22.2,120.75,2007,Taiwan,TWN,886,
Aedes aegypti,13024,unpublished,point,-999,22.62,120.35,2007,Taiwan,TWN,886,
Aedes aegypti,13017,unpublished,point,-999,22.66,120.34,2007,Taiwan,TWN,886,
Aedes aegypti,13015,unpublished,point,-999,22.96,120.2,2007,Taiwan,TWN,886,
Aedes aegypti,13014,unpublished,point,-999,22.96,120.33,2007,Taiwan,TWN,886,
Aedes aegypti,13013,unpublished,point,-999,22.98,120.2,2007,Taiwan,TWN,886,
Aedes aegypti,13012,unpublished,point,-999,22.98,120.22,2007,Taiwan,TWN,886,
Aedes aegypti,13011,unpublished,point,-999,22.98,120.22,2007,Taiwan,TWN,886,
Aedes aegypti,13010,unpublished,point,-999,23.02,120.25,2007,Taiwan,TWN,886,
Aedes aegypti,13016,unpublished,point,-999,22.63,120.37,2007,Taiwan,TWN,886,
Aedes aegypti,13008,unpublished,point,-999,22.97,120.22,2007,Taiwan,TWN,886,
Aedes aegypti,13025,unpublished,point,-999,22.63,120.36,2007,Taiwan,TWN,886,
Aedes aegypti,13027,unpublished,point,-999,22.63,120.31,2007,Taiwan,TWN,886,
Aedes aegypti,13041,unpublished,point,-999,22.63,120.37,2007,Taiwan,TWN,886,
Aedes aegypti,13040,unpublished,point,-999,22.65,120.32,2007,Taiwan,TWN,886,
Aedes aegypti,13039,unpublished,point,-999,22.68,120.29,2007,Taiwan,TWN,886,
Aedes aegypti,13038,unpublished,point,-999,22.6,120.33,2007,Taiwan,TWN,886,
Aedes aegypti,13037,unpublished,point,-999,22.61,120.31,2007,Taiwan,TWN,886,
Aedes aegypti,13036,unpublished,point,-999,22.8,120.28,2007,Taiwan,TWN,886,
Aedes aegypti,13026,unpublished,point,-999,22.6,120.35,2007,Taiwan,TWN,886,
Aedes aegypti,13035,unpublished,point,-999,22.63,120.31,2007,Taiwan,TWN,886,
Aedes aegypti,13033,unpublished,point,-999,22.62,120.34,2007,Taiwan,TWN,886,
Aedes aegypti,13032,unpublished,point,-999,22.63,120.36,2007,Taiwan,TWN,886,
Aedes aegypti,13031,unpublished,point,-999,22.61,120.35,2007,Taiwan,TWN,886,
Aedes aegypti,13030,unpublished,point,-999,22.62,120.37,2007,Taiwan,TWN,886,
Aedes aegypti,13029,unpublished,point,-999,22.61,120.34,2007,Taiwan,TWN,886,
Aedes aegypti,13028,unpublished,point,-999,22.98,120.22,2007,Taiwan,TWN,886,
Aedes aegypti,13034,unpublished,point,-999,22.63,120.35,2007,Taiwan,TWN,886,
Aedes aegypti,12946,unpublished,point,-999,23.03,120.21,2007,Taiwan,TWN,886,
Aedes aegypti,12948,unpublished,point,-999,23.05,120.31,2007,Taiwan,TWN,886,
Aedes aegypti,13088,unpublished,point,-999,22.65,120.3,2007,Taiwan,TWN,886,
Aedes albopictus,34956,unpublished,point,-999,22.95,120.36,2007,Taiwan,TWN,886,
Aedes aegypti,13109,unpublished,point,-999,22.59,120.31,2007,Taiwan,TWN,886,
Aedes aegypti,13110,unpublished,point,-999,22.53,120.35,2007,Taiwan,TWN,886,
Aedes aegypti,13111,unpublished,point,-999,22.65,120.31,2007,Taiwan,TWN,886,
Aedes albopictus,34957,unpublished,point,-999,22.93,120.36,2007,Taiwan,TWN,886,
Aedes aegypti,13112,unpublished,point,-999,22.64,120.3,2007,Taiwan,TWN,886,
Aedes aegypti,13113,unpublished,point,-999,22.62,120.3,2007,Taiwan,TWN,886,
Aedes aegypti,13114,unpublished,point,-999,22.52,120.36,2007,Taiwan,TWN,886,
Aedes aegypti,13115,unpublished,point,-999,22.62,120.27,2007,Taiwan,TWN,886,
Aedes aegypti,13116,unpublished,point,-999,22.73,120.32,2007,Taiwan,TWN,886,
Aedes aegypti,13117,unpublished,point,-999,22.62,120.31,2007,Taiwan,TWN,886,
Aedes aegypti,13118,unpublished,point,-999,22.61,120.33,2007,Taiwan,TWN,886,
Aedes aegypti,13119,unpublished,point,-999,22.63,120.38,2007,Taiwan,TWN,886,
Aedes aegypti,13120,unpublished,point,-999,22.61,120.3,2007,Taiwan,TWN,886,
Aedes aegypti,13121,unpublished,point,-999,22.61,120.34,2007,Taiwan,TWN,886,
Aedes albopictus,34955,unpublished,point,-999,22.47,120.52,2007,Taiwan,TWN,886,
Aedes albopictus,34954,unpublished,point,-999,22.47,120.54,2007,Taiwan,TWN,886,
Aedes aegypti,13108,unpublished,point,-999,22.58,120.32,2007,Taiwan,TWN,886,
Aedes aegypti,13107,unpublished,point,-999,22.58,120.33,2007,Taiwan,TWN,886,
Aedes aegypti,13087,unpublished,point,-999,22.65,120.3,2007,Taiwan,TWN,886,
Aedes albopictus,34942,unpublished,point,-999,22.96,120.29,2007,Taiwan,TWN,886,
Aedes aegypti,13104,unpublished,point,-999,22.68,120.29,2007,Taiwan,TWN,886,
Aedes albopictus,34943,unpublished,point,-999,22.93,120.3,2007,Taiwan,TWN,886,
Aedes aegypti,13105,unpublished,point,-999,22.63,120.29,2007,Taiwan,TWN,886,
Aedes aegypti,13106,unpublished,point,-999,22.58,120.32,2007,Taiwan,TWN,886,
Aedes albopictus,34944,unpublished,point,-999,22.96,120.34,2007,Taiwan,TWN,886,
Aedes aegypti,13122,unpublished,point,-999,22.71,120.29,2007,Taiwan,TWN,886,
Aedes albopictus,34945,unpublished,point,-999,22.97,120.35,2007,Taiwan,TWN,886,
Aedes albopictus,34947,unpublished,point,-999,22.95,120.34,2007,Taiwan,TWN,886,
Aedes albopictus,34948,unpublished,point,-999,23.2,120.27,2007,Taiwan,TWN,886,
Aedes albopictus,34949,unpublished,point,-999,22.93,120.33,2007,Taiwan,TWN,886,
Aedes albopictus,34950,unpublished,point,-999,22.9,120.36,2007,Taiwan,TWN,886,
Aedes albopictus,34951,unpublished,point,-999,23.18,120.25,2007,Taiwan,TWN,886,
Aedes albopictus,34952,unpublished,point,-999,22.93,120.39,2007,Taiwan,TWN,886,
Aedes albopictus,34953,unpublished,point,-999,22.96,120.41,2007,Taiwan,TWN,886,
Aedes albopictus,34946,unpublished,point,-999,23.19,120.23,2007,Taiwan,TWN,886,
Aedes aegypti,13103,unpublished,point,-999,22.62,120.28,2007,Taiwan,TWN,886,
Aedes aegypti,13123,unpublished,point,-999,22.67,120.28,2007,Taiwan,TWN,886,
Aedes aegypti,13125,unpublished,point,-999,22.63,120.29,2007,Taiwan,TWN,886,
Aedes albopictus,34978,unpublished,point,-999,23.06,120.36,2007,Taiwan,TWN,886,
Aedes albopictus,34979,unpublished,point,-999,23.21,120.33,2007,Taiwan,TWN,886,
Aedes albopictus,34980,unpublished,point,-999,23.21,120.35,2007,Taiwan,TWN,886,
Aedes albopictus,34981,unpublished,point,-999,23.19,120.32,2007,Taiwan,TWN,886,
Aedes albopictus,34982,unpublished,point,-999,23.2,120.31,2007,Taiwan,TWN,886,
Aedes aegypti,13126,unpublished,point,-999,22.71,120.29,2007,Taiwan,TWN,886,
Aedes albopictus,34983,unpublished,point,-999,23.04,120.48,2007,Taiwan,TWN,886,
Aedes albopictus,34984,unpublished,point,-999,23.08,120.5,2007,Taiwan,TWN,886,
Aedes albopictus,34985,unpublished,point,-999,23.09,120.54,2007,Taiwan,TWN,886,
Aedes albopictus,34986,unpublished,point,-999,22.68,120.52,2007,Taiwan,TWN,886,
Aedes aegypti,13127,unpublished,point,-999,22.61,120.27,2007,Taiwan,TWN,886,
Aedes aegypti,13128,unpublished,point,-999,22.72,120.29,2007,Taiwan,TWN,886,
Aedes albopictus,34987,unpublished,point,-999,23.22,120.35,2007,Taiwan,TWN,886,
Aedes aegypti,13129,unpublished,point,-999,22.88,120.33,2007,Taiwan,TWN,886,
Aedes aegypti,4051,published,point,-999,18.46,105.77,2007,Viet Nam,VNM,1011447,
Aedes albopictus,34977,unpublished,point,-999,23.05,120.34,2007,Taiwan,TWN,886,
Aedes albopictus,34976,unpublished,point,-999,23.0,120.15,2007,Taiwan,TWN,886,
Aedes albopictus,34975,unpublished,point,-999,23.08,120.14,2007,Taiwan,TWN,886,
Aedes albopictus,34974,unpublished,point,-999,23.1,120.49,2007,Taiwan,TWN,886,
Aedes albopictus,34958,unpublished,point,-999,22.93,120.41,2007,Taiwan,TWN,886,
Aedes albopictus,34959,unpublished,point,-999,22.95,120.42,2007,Taiwan,TWN,886,
Aedes albopictus,34960,unpublished,point,-999,22.48,120.47,2007,Taiwan,TWN,886,
Aedes albopictus,34961,unpublished,point,-999,23.05,120.31,2007,Taiwan,TWN,886,
Aedes albopictus,34962,unpublished,point,-999,23.11,120.24,2007,Taiwan,TWN,886,
Aedes albopictus,34963,unpublished,point,-999,23.12,120.23,2007,Taiwan,TWN,886,
Aedes albopictus,34964,unpublished,point,-999,22.46,120.45,2007,Taiwan,TWN,886,
Aedes aegypti,13124,unpublished,point,-999,22.61,120.34,2007,Taiwan,TWN,886,
Aedes albopictus,34965,unpublished,point,-999,23.03,120.31,2007,Taiwan,TWN,886,
Aedes albopictus,34967,unpublished,point,-999,23.04,120.36,2007,Taiwan,TWN,886,
Aedes albopictus,34968,unpublished,point,-999,23.13,120.52,2007,Taiwan,TWN,886,
Aedes albopictus,34969,unpublished,point,-999,23.18,120.49,2007,Taiwan,TWN,886,
Aedes albopictus,34970,unpublished,point,-999,24.19,120.68,2007,Taiwan,TWN,886,
Aedes albopictus,34971,unpublished,point,-999,23.04,120.31,2007,Taiwan,TWN,886,
Aedes albopictus,34972,unpublished,point,-999,23.02,120.33,2007,Taiwan,TWN,886,
Aedes albopictus,34973,unpublished,point,-999,23.17,120.3,2007,Taiwan,TWN,886,
Aedes albopictus,34966,unpublished,point,-999,23.01,120.38,2007,Taiwan,TWN,886,
Aedes aegypti,13102,unpublished,point,-999,22.61,120.32,2007,Taiwan,TWN,886,
Aedes albopictus,34941,unpublished,point,-999,23.13,120.18,2007,Taiwan,TWN,886,
Aedes albopictus,34939,unpublished,point,-999,22.97,120.29,2007,Taiwan,TWN,886,
Aedes albopictus,34911,unpublished,point,-999,23.25,120.18,2007,Taiwan,TWN,886,
Aedes albopictus,34912,unpublished,point,-999,22.99,120.26,2007,Taiwan,TWN,886,
Aedes albopictus,34913,unpublished,point,-999,22.99,120.27,2007,Taiwan,TWN,886,
Aedes albopictus,34914,unpublished,point,-999,22.98,120.26,2007,Taiwan,TWN,886,
Aedes albopictus,34915,unpublished,point,-999,22.94,120.26,2007,Taiwan,TWN,886,
Aedes albopictus,34916,unpublished,point,-999,22.94,120.24,2007,Taiwan,TWN,886,
Aedes aegypti,13090,unpublished,point,-999,22.65,120.32,2007,Taiwan,TWN,886,
Aedes aegypti,13091,unpublished,point,-999,22.66,120.33,2007,Taiwan,TWN,886,
Aedes albopictus,34917,unpublished,point,-999,22.94,120.23,2007,Taiwan,TWN,886,
Aedes aegypti,13092,unpublished,point,-999,22.64,120.3,2007,Taiwan,TWN,886,
Aedes aegypti,13093,unpublished,point,-999,22.6,120.34,2007,Taiwan,TWN,886,
